movie_title,title_year,duration,content_rating,gross,budget,country,director_name,actor_main,director_facebook_likes,actor_main_facebook_likes,cast_total_facebook_likes,movie_facebook_likes,num_voted_users,facenumber_in_poster,imdb_score,Financial_Success
South Park: Bigger Longer & Uncut,1999,81,R,52008288,21000000,USA,Trey Parker,Minnie Driver,406,2000,5000,10000,81018.5,1,7.8,1
Death at a Funeral,2007,87,R,8579684,9000000,USA,Frank Oz,Peter Dinklage,100,11000,12162,2500,44773.5,0,7.4,0
Teenage Mutant Ninja Turtles III,1993,96,PG,42660000,17000000,USA,Stuart Gillard,Paige Turco,300,2000,5000,1000,12543,0,4.8,1
Hardball,2001,106,PG-13,40219708,21000000,USA,Brian Robbins,Keanu Reeves,300,18000,18630,10000,11324.5,3,6.3,1
Silver Linings Playbook,2012,122,R,132088910,21000000,USA,David O. Russell,Jennifer Lawrence,737,34000,72115,117000,266803.5,0,7.8,1
Freedom Writers,2007,123,PG-13,36581633,21000000,Germany,Richard LaGravenese,Hunter Parrish,300,2000,5000,10000,26266.5,1,7.5,1
The Transporter,2002,92,PG-13,25296447,21000000,France,Louis Leterrier,Jason Statham,300,26000,27572,10000,118624,0,6.8,1
Never Back Down,2008,110,PG-13,24848292,20000000,USA,Jeff Wadlow,Djimon Hounsou,300,3000,5000,10000,40278,1,6.6,1
The Rage: Carrie 2,1999,104,R,17757087,21000000,USA,Katt Shea,Jason London,100,1000,2500,224.25,6532.5,1,4.6,0
Away We Go,2009,98,R,9430988,17000000,USA,Sam Mendes,Catherine O'Hara,100,1000,2500,1750,22996,2,7.1,0
Swing Vote,2008,120,PG-13,16284360,21000000,USA,Joshua Michael Stern,Madeline Carroll,100,1000,3106,250,7539.5,1,6.1,0
Moonlight Mile,2002,112,PG-13,6830957,21000000,USA,Brad Silberling,Jake Gyllenhaal,100,7500,8346,2500,5991.5,3,6.7,0
Tinker Tailor Soldier Spy,2011,127,R,24104113,20000000,France,Tomas Alfredson,Benedict Cumberbatch,300,19000,46241,24000,74533,1,7.1,1
The Beaver,2011,91,PG-13,958319,21000000,USA,Jodie Foster,Jennifer Lawrence,100,17000,17352.5,4250,19882,0,6.7,0
The Best Little Whorehouse in Texas,1982,114,R,69700000,35000000,USA,Colin Higgins,Dolly Parton,300,2000,5000,10000,3874,2,5.8,1
eXistenZ,1999,115,R,2840417,31000000,Canada,David Cronenberg,Jennifer Jason Leigh,100,1000,2500,1500,38746.5,0,6.8,0
Raiders of the Lost Ark,1981,115,PG,242374454,18000000,USA,Steven Spielberg,Harrison Ford,14000,11000,12906,16000,330508.5,1,8.5,1
Home Alone 2: Lost in New York,1992,120,PG,173585516,18000000,USA,Chris Columbus,Macaulay Culkin,300,3000,7860,10000,100038.5,2,6.6,1
Close Encounters of the Third Kind,1977,135,PG,128300000,19400870,USA,Steven Spielberg,Bob Balaban,14000,2000,5000,10000,69644,0,7.7,1
Pulse,2006,90,PG-13,20259297,20000000,USA,Jim Sonzero,Ian Somerhalder,100,8000,9976,2500,12484.5,0,4.7,0
Beverly Hills Cop II,1987,100,R,153665036,28000000,USA,Tony Scott,Dean Stockwell,12000,2000,5000,10000,42412,1,6.4,1
Bringing Down the House,2003,105,PG-13,132541238,33000000,USA,Adam Shankman,Angus T. Jones,300,2000,5000,800,15029,2,5.5,1
The Silence of the Lambs,1991,138,R,130727000,19000000,USA,Jonathan Demme,Anthony Hopkins,438,12000,13184,40000,443733.5,0,8.6,1
Wayne's World,1992,94,PG-13,121697350,20000000,USA,Penelope Spheeris,Tia Carrere,300,2000,5000,10000,57305,2,7,1
Jackass 3D,2010,101,R,117224271,20000000,USA,Jeff Tremaine,Bam Margera,300,2000,5000,10000,23897,1,7.1,1
Jaws 2,1978,131,PG,102922376,20000000,USA,Jeannot Szwarc,Roy Scheider,300,2000,5000,10000,25657,0,5.7,1
Beverly Hills Chihuahua,2008,91,PG,94497271,20000000,USA,Raja Gosnell,Jamie Lee Curtis,300,2000,5000,10000,8914.5,1,3.7,1
The Conjuring,2013,112,R,137387272,20000000,USA,James Wan,Mackenzie Foy,300,6000,9049,131000,150055,0,7.5,1
Are We There Yet?,2005,95,PG,82301521,32000000,USA,Brian Levant,Nia Long,300,2000,5000,773,11339.5,2,4.6,1
Tammy,2014,100,R,84518155,20000000,USA,Ben Falcone,Gary Cole,300,2000,5000,11000,17982.5,0,4.9,1
Disturbia,2007,105,PG-13,80050171,20000000,USA,D.J. Caruso,Sarah Roemer,300,2000,5000,10000,93492,0,6.9,1
School of Rock,2003,108,PG-13,81257845,35000000,USA,Richard Linklater,Miranda Cosgrove,300,2000,5000,10000,105340,1,7.1,1
Mortal Kombat,1995,101,PG-13,70360285,18000000,USA,Paul W.S. Anderson,Christopher Lambert,545,2000,5000,10000,40891.5,0,5.8,1
Wicker Park,2004,114,PG-13,12831121,30000000,USA,Paul McGuigan,Jessica ParΘ,100,1000,2500,2500,22489.5,0,7,0
White Chicks,2004,109,PG-13,69148997,37000000,USA,Keenen Ivory Wayans,Busy Philipps,322,2000,6313,10000,49397,4,5.4,1
The Descendants,2011,115,R,82624961,20000000,USA,Alexander Payne,Shailene Woodley,729,8000,9578,22000,102642,0,7.3,1
Holes,2003,117,PG,67325559,20000000,USA,Andrew Davis,Tim Blake Nelson,300,2000,5000,10000,29111,0,7.1,1
The Last Song,2010,107,PG,62933793,20000000,USA,Julie Anne Robinson,Kelly Preston,300,2000,5000,10000,31210.5,1,5.8,1
12 Years a Slave,2013,134,R,56667870,20000000,USA,Steve McQueen,QuvenzhanΘ Wallis,300,2000,5000,83000,219588,0,8.1,1
Drumline,2002,118,PG-13,56398162,20000000,USA,Charles Stone III,Leonard Roberts,300,2000,5000,2000,14324.5,0,5.7,1
Why Did I Get Married Too?,2010,121,PG-13,60072596,20000000,USA,Tyler Perry,Michael Jai White,300,2000,6657,10000,3832,8,4.4,1
Edward Scissorhands,1990,105,PG-13,56362352,20000000,USA,Tim Burton,Johnny Depp,13000,40000,42330,16000,178790.5,0,7.9,1
Me Before You,2016,110,PG-13,56154094,20000000,UK,Thea Sharrock,Sam Claflin,300,11000,21852,51000,22361.5,0,7.6,1
Madea's Witness Protection,2012,114,PG-13,65623128,20000000,USA,Tyler Perry,John Amos,300,2000,5000,10000,3677,5,4.8,1
Date Movie,2006,85,PG-13,48546578,20000000,USA,Aaron Seltzer,Alyson Hannigan,300,3000,6539,806,25207.5,0,2.7,1
Return to Never Land,2002,72,G,48423368,20000000,USA,Robin Budd,Roger Rees,300,2000,5000,10000,6662,1,5.8,1
Selma,2014,128,PG-13,52066000,20000000,UK,Ava DuVernay,David Oyelowo,300,2000,5000,22000,30557,0,7.5,1
The Jungle Book 2,2003,72,G,47887943,20000000,USA,Steve Trenbirth,Haley Joel Osment,300,3000,5000,10000,5817,0,5.4,1
Boogeyman,2005,89,PG-13,46363118,20000000,USA,Stephen Kay,Barry Watson,300,2000,5000,1000,12980,0,4.1,1
Premonition,2007,96,PG-13,47852604,20000000,USA,Mennan Yapo,Nia Long,300,2000,5000,10000,31182,0,5.9,1
The Tigger Movie,2000,77,G,45542421,30000000,USA,Jun Falkenstein,Kath Soucie,300,2000,5000,10000,6659.5,0,6.3,1
Max,2015,111,PG,42652003,20000000,USA,Boaz Yakin,Jay Hernandez,300,2000,5000,33000,9457.5,0,6.8,1
Epic Movie,2007,93,PG-13,39737645,20000000,USA,Jason Friedberg,David Carradine,300,2000,5000,10000,44843.5,11,2.3,1
Conan the Barbarian,1982,129,R,37567440,20000000,USA,John Milius,William Smith,468,2000,5000,10000,56534,0,6.9,1
Spotlight,2015,128,R,44988180,20000000,USA,Tom McCarthy,Billy Crudup,310,2000,5000,80000,97666.5,2,8.1,1
Lakeview Terrace,2008,110,PG-13,39263506,22000000,USA,Neil LaBute,Jay Hernandez,300,2000,5000,10000,20234.5,1,6.1,1
The Grudge 2,2006,137,PG-13,39143839,20000000,USA,Takashi Shimizu,Sarah Michelle Gellar,300,4000,5746,930,19329,0,5,1
How Stella Got Her Groove Back,1998,124,R,37672350,20000000,USA,Kevin Rodney Sullivan,Richard Lawson,300,2000,5000,10000,2713.5,1,5.5,1
Bill & Ted's Bogus Journey,1991,93,PG,38037513,20000000,USA,Peter Hewitt,Keanu Reeves,300,18000,20188,10000,24840,2,6.2,1
Man of the Year,2006,115,PG-13,37442180,20000000,USA,Barry Levinson,Robin Williams,300,49000,52571,10000,14002.5,1,6.2,1
The American,2010,105,R,35596227,20000000,USA,Anton Corbijn,Violante Placido,300,2000,5000,10000,39730.5,1,6.3,1
Selena,1997,127,PG,35422828,20000000,USA,Gregory Nava,Jon Seda,300,2000,5000,10000,9563,1,6.7,1
Vampires Suck,2010,82,PG-13,36658108,20000000,USA,Jason Friedberg,Diedrich Bader,300,2000,5000,16000,19547.5,7,3.5,1
Babel,2006,143,R,34300771,25000000,France,Alejandro G. I±ßrritu,Brad Pitt,300,11000,11248,10000,121899.5,3,7.5,1
This Is Where I Leave You,2014,103,R,34290142,19800000,USA,Shawn Levy,Tina Fey,300,2000,5000,14000,27121,8,6.6,1
Doubt,2008,104,PG-13,33422556,20000000,USA,John Patrick Shanley,Philip Seymour Hoffman,300,22000,33903,10000,49618,0,7.5,1
Team America: World Police,2004,98,R,32774834,30000000,USA,Trey Parker,Jeremy Shada,406,2000,5000,10000,68024,5,7.2,1
Texas Chainsaw 3D,2013,92,R,34334256,11000000,USA,John Luessenhop,Gunnar Hansen,300,2000,5000,16000,17565.5,0,4.8,1
Copycat,1995,123,R,32051917,20000000,USA,Jon Amiel,William McNamara,300,10000,12338,10000,21157.5,0,6.6,1
Scary Movie 5,2013,88,PG-13,32014289,20000000,USA,Malcolm D. Lee,Marisa Saks,300,31000,34319,13000,25168.5,8,3.5,1
Milk,2008,128,R,31838002,20000000,USA,Gus Van Sant,James Franco,835,11000,13189,10000,68336.5,1,7.6,1
Risen,2016,107,PG-13,36874745,20000000,USA,Kevin Reynolds,Peter Firth,300,2000,5000,21000,6138,2,6.3,1
Ghost Ship,2002,91,R,30079316,35000000,USA,Steve Beck,Isaiah Washington,100,1000,2500,2500,37960,0,5.5,0
A Very Harold & Kumar 3D Christmas,2011,90,R,35033759,19000000,USA,Todd Strauss-Schulson,Patton Oswalt,300,2000,5000,21000,27504,4,6.3,1
Wild Things,1998,115,R,29753944,20000000,USA,John McNaughton,Bill Murray,300,13000,14275,10000,45338.5,3,6.5,1
The Debt,2010,113,R,31146570,20000000,USA,John Madden,Tom Wilkinson,300,2000,5000,10000,27720.5,3,6.9,1
High Fidelity,2000,113,R,27277055,20000000,UK,Stephen Frears,Drake Bell,350,2000,5000,10000,71568.5,0,7.6,1
One Missed Call,2008,87,PG-13,26876529,27000000,Japan,Eric Valette,Johnny Lewis,100,1000,2500,2500,13312,1,3.9,0
Eye for an Eye,1996,101,R,53146000,20000000,USA,John Schlesinger,Joe Mantegna,300,2000,5000,613,4922.5,1,6.1,1
The Bank Job,2008,111,R,30028592,20000000,UK,Roger Donaldson,Jason Statham,300,26000,27755,10000,76123.5,0,7.3,1
Eternal Sunshine of the Spotless Mind,2004,108,R,34126138,20000000,USA,Michel Gondry,Kate Winslet,1000,14000,19364,52000,333468.5,1,8.3,1
You Again,2010,105,PG,25677801,20000000,USA,Andy Fickman,Jamie Lee Curtis,300,2000,5000,10000,20636.5,6,5.8,1
Street Kings,2008,109,R,26415649,20000000,USA,David Ayer,Keanu Reeves,453,18000,33878,10000,47446,4,6.8,1
The World's End,2013,109,R,26003149,20000000,UK,Edgar Wright,Michael Smiley,1000,2000,5000,49000,92793.5,6,7,1
Nancy Drew,2007,99,PG,25584685,20000000,USA,Andrew Fleming,Kay Panabaker,300,2000,5000,590,7938.5,5,5.9,1
Daybreakers,2009,98,R,29975979,20000000,Australia,Michael Spierig,Jay Laga'aia,300,2000,5000,10000,52898.5,0,6.5,1
She's Out of My League,2010,104,R,31584722,20000000,USA,Jim Field Smith,Mike Vogel,300,2000,5707,10000,50865,1,6.4,1
Monte Carlo,2011,109,PG,23179303,20000000,Hungary,Thomas Bezucha,Leighton Meester,300,3000,5000,6000,16475.5,3,5.8,1
Stay Alive,2006,75,PG-13,23078294,9000000,USA,William Brent Bell,Adam Goldberg,300,2000,5000,10000,12935,0,5.1,1
Quigley Down Under,1990,119,PG-13,21413105,20000000,Australia,Simon Wincer,Alan Rickman,100,12500,22920.5,2500,7615,1,6.8,0
Alpha and Omega,2010,90,PG,25077977,20000000,USA,Anthony Bell,Kevin Sussman,300,2000,5000,10000,5493,0,5.3,1
The Covenant,2006,97,PG-13,23292105,20000000,USA,Renny Harlin,Laura Ramsey,300,2000,5000,3000,19770.5,0,5.3,1
Shorts,2009,89,PG,20916309,40000000,USA,Robert Rodriguez,Jimmy Bennett,100,43500,44211,2500,2666,4,4.9,0
To Die For,1995,106,R,21200000,20000000,USA,Gus Van Sant,Kurtwood Smith,635,1000,2500,250,17387,0,6.8,0
Vampires,1998,104,R,20241395,20000000,USA,John Carpenter,Sheryl Lee,100,1000,2561.5,2500,21332,0,6.1,0
Psycho,1960,108,R,32000000,806947,USA,Alfred Hitchcock,Janet Leigh,13000,2000,5000,18000,211216,2,8.5,1
My Best Friend's Girl,2008,112,R,19151864,40000000,USA,Howard Deutch,Dane Cook,100,1000,2500,2500,18491.5,3,5.9,0
Endless Love,2014,104,PG-13,23393765,20000000,USA,Shana Feste,Alex Pettyfer,300,15000,18760,10000,15661.5,0,6.3,1
Georgia Rule,2007,113,R,18882880,20000000,USA,Garry Marshall,Hector Elizondo,100,1000,2500,170.25,10269.5,3,5.9,0
Under the Rainbow,1981,98,PG,8500000,20000000,USA,Steve Rash,Mako,100,1000,2500,125.25,1030.5,0,5.4,0
Simon Birch,1998,114,PG,18252684,30000000,USA,Mark Steven Johnson,Oliver Platt,100,1000,2500,2500,9183,2,6.9,0
Reign Over Me,2007,124,R,19661987,20000000,USA,Mike Binder,Adam Sandler,100,5500,8525,2500,41893,2,7.5,0
Into the Wild,2007,148,R,18352454,15000000,USA,Sean Penn,Kristen Stewart,300,17000,18752,76000,213179.5,0,8.2,1
School for Scoundrels,2006,108,PG-13,17803796,20000000,USA,Todd Phillips,Jon Heder,280,1000,2500,2500,13050,1,5.9,0
Silent Hill: Revelation 3D,2012,95,R,17529157,20000000,France,Michael J. Bassett,Radha Mitchell,100,1000,2500,6250,24944,0,5,0
From Dusk Till Dawn,1996,108,R,25753840,19000000,USA,Robert Rodriguez,Quentin Tarantino,300,16000,23296,12000,109545.5,2,7.3,1
Pooh's Heffalump Movie,2005,68,G,18081626,20000000,USA,Frank Nissen,Kath Soucie,100,1000,2500,2500,2090,0,6.4,0
Home for the Holidays,1995,103,PG-13,17518220,20000000,USA,Jodie Foster,Robert Downey Jr.,100,10500,12631.5,2500,4552.5,1,6.6,0
Kung Fu Hustle,2004,99,R,17104669,20000000,Hong Kong,Stephen Chow,Shengyi Huang,100,1000,2500,2500,49676.5,1,7.8,0
The Country Bears,2002,88,G,16988996,35000000,USA,Peter Hastings,Haley Joel Osment,100,1500,4094.5,2500,1937.5,1,4,0
The Kite Runner,2007,128,PG-13,15797907,20000000,USA,Marc Forster,Mustafa Haidari,195,1000,2500,2500,34059.5,0,7.6,0
21 Grams,2003,124,R,16248701,20000000,USA,Alejandro G. I±ßrritu,Naomi Watts,100,3000,3783.5,2500,94841.5,0,7.7,0
Paparazzi,2004,84,PG-13,15712072,20000000,USA,Paul Abascal,Cole Hauser,100,1000,2500,2500,6605,0,5.8,0
Twilight,2008,122,PG-13,191449475,37000000,USA,Catherine Hardwicke,Kristen Stewart,308,17000,44061,19000,174005,1,5.2,1
A Guy Thing,2003,101,PG-13,15408822,20000000,USA,Chris Koch,Thomas Lennon,100,1000,2500,2500,7073.5,3,5.6,0
Loser,2000,98,PG-13,15464026,20000000,USA,Amy Heckerling,Andy Dick,100,1000,2500,250,11538,2,5.3,0
The Greatest Story Ever Told,1965,225,G,8000000,20000000,USA,George Stevens,Martin Landau,100,1000,2500,250,3242,6,6.6,0
Disaster Movie,2008,88,PG-13,14174654,25000000,USA,Jason Friedberg,Carmen Electra,100,1000,2500,2500,37472.5,0,1.9,0
Armored,2009,88,PG-13,15988876,27000000,USA,Nimr≤d Antal,Andrew Fiscella,100,68500,68856,2500,13118,6,5.7,0
The Man Who Knew Too Little,1997,94,PG,13801755,20000000,USA,Jon Amiel,Bill Murray,100,6500,7591.5,2500,11964,1,6.6,0
What's Your Number?,2011,117,R,13987482,20000000,USA,Mark Mylod,Chris Evans,100,5500,7856.5,2500,29478.5,1,6,0
Lockout,2012,95,PG-13,14291570,20000000,France,James Mather,Joseph Gilgun,100,1000,2500,2500,41041,2,6.1,0
Envy,2004,99,PG-13,12181484,40000000,USA,Barry Levinson,Amy Poehler,100,1000,2500,178.25,13195,1,4.8,0
Crank: High Voltage,2009,96,R,13630226,20000000,USA,Mark Neveldine,Jason Statham,100,13000,15270.5,2500,56258,0,6.2,0
Bullets Over Broadway,1994,98,R,13383737,20000000,USA,Woody Allen,Jim Broadbent,10800,1000,2500,244.75,14692.5,4,7.5,0
One Night with the King,2006,123,PG,13391174,20000000,USA,Michael O. Sajbel,James Callis,100,1000,2500,2500,2898,0,6.3,0
The Quiet American,2002,101,R,12987647,30000000,UK,Phillip Noyce,Brendan Fraser,100,1500,2500,245.75,12009.5,2,7.1,0
The Weather Man,2005,102,R,12469811,22000000,USA,Gore Verbinski,Nicolas Cage,363,6000,6578,2500,34586,1,6.6,0
Undisputed,2002,94,R,12398628,20000000,USA,Walter Hill,Fisher Stevens,194,1000,2500,244.25,10771,2,6.1,0
Ghost Town,2008,102,PG-13,13214030,20000000,USA,David Koepp,Aasif Mandvi,100,1000,2500,2500,30258,3,6.7,0
12 Rounds,2009,108,PG-13,12232937,22000000,USA,Renny Harlin,Taylor Cole,100,1000,2500,2500,11411.5,1,5.6,0
Let Me In,2010,116,R,12134420,20000000,UK,Matt Reeves,Chloδ Grace Moretz,100,8500,10129,6250,46118.5,0,7.2,0
3 Ninjas Kick Back,1994,93,PG,11784000,20000000,USA,Charles T. Kanganis,Victor Wong,100,1000,2500,2500,3350.5,0,4.3,0
Be Kind Rewind,2008,102,PG-13,11169531,20000000,UK,Michel Gondry,Quinton Aaron,800,1000,2500,2500,39927.5,2,6.4,0
Mrs Henderson Presents,2005,103,R,11034436,20000000,UK,Stephen Frears,Bob Hoskins,150,2500,2818.5,2500,6752.5,1,7.1,0
Triple 9,2016,115,R,12626905,20000000,USA,John Hillcoat,Kate Winslet,100,7000,13607,2500,16283.5,3,6.3,0
Deconstructing Harry,1997,96,R,10569071,20000000,USA,Woody Allen,Woody Allen,10800,5500,5933.5,2500,17793,2,7.4,0
Three to Tango,1999,98,PG-13,10544143,20000000,Australia,Damon Santostefano,Matthew Perry,100,1000,2500,2500,8186,2,6.1,0
Burnt,2015,101,R,13650738,20000000,USA,John Wells,Bradley Cooper,100,7000,8463,6250,30680,1,6.6,0
We're No Angels,1989,106,PG-13,10555348,20000000,USA,Neil Jordan,Robert De Niro,100,11000,12443.5,213.75,8674.5,0,6,0
Everyone Says I Love You,1996,101,R,9714482,20000000,USA,Woody Allen,Natasha Lyonne,10800,1000,2500,2500,15041.5,0,6.8,0
Death at a Funeral,2007,87,R,8579684,9000000,USA,Frank Oz,Peter Dinklage,100,11000,12162,2500,44773.5,0,7.4,0
Death Sentence,2007,111,R,9525276,20000000,USA,James Wan,Aisha Tyler,100,1000,2500,2500,30078,0,6.8,0
Everybody's Fine,2009,99,PG-13,8855646,21000000,USA,Kirk Jones,Robert De Niro,100,11000,11704.5,2500,24927.5,1,7.2,0
Superbabies: Baby Geniuses 2,2004,88,PG,9109322,20000000,Germany,Bob Clark,Scott Baio,100,1000,2500,2500,12685.5,3,1.9,0
The Man,2005,83,PG-13,8326035,33000000,Germany,Les Mayfield,Miguel Ferrer,100,1000,2500,169,10966.5,2,5.5,0
Code Name: The Cleaner,2007,91,PG-13,8104069,20000000,USA,Les Mayfield,Callum Rennie,100,1000,2500,2500,4892.5,3,4.5,0
Connie and Carla,2004,108,PG-13,8054280,20000000,USA,Michael Lembeck,Debbie Reynolds,100,1000,2500,231,3419,3,6.3,0
Inherent Vice,2014,148,R,8093318,20000000,USA,Paul Thomas Anderson,Martin Dew,100,1000,2500,4500,30967.5,0,6.7,0
Doogal,2006,77,G,7382993,20000000,USA,Dave Borthwick,Jimmy Fallon,100,1000,2500,2500,1925.5,0,2.8,0
Battle of the Year,2013,110,PG-13,8888355,20000000,USA,Benson Lee,Chris Brown,100,1000,2500,2500,3947,19,5,0
An American Carol,2008,83,PG-13,7001720,12000000,USA,David Zucker,Chriss Anglin,100,1000,2500,199.25,4280,2,4.3,0
Machete Kills,2013,107,R,7268659,20000000,Russia,Robert Rodriguez,Alexa PenaVega,100,1000,2500,12000,29624,7,5.6,0
Willard,2003,100,PG-13,6852144,22000000,Canada,Glen Morgan,Laura Harring,100,1000,2500,2500,7584.5,0,6.2,0
Strange Wilderness,2008,87,R,6563357,20000000,USA,Fred Wolf,Kevin Alejandro,100,1000,2500,211.75,9285.5,4,5.3,0
Topsy-Turvy,1999,154,R,6201757,10000000,UK,Mike Leigh,Jim Broadbent,408,1000,2500,152,5018.5,1,7.4,0
A Dangerous Method,2011,99,R,5702083,15000000,UK,David Cronenberg,Michael Fassbender,100,6500,11877.5,9000,40308.5,3,6.5,0
A Scanner Darkly,2006,100,R,5480996,8700000,USA,Richard Linklater,Robert Downey Jr.,100,10500,19753.5,2500,44691.5,0,7.1,0
Chasing Mavericks,2012,116,PG,6002756,20000000,USA,Michael Apted,Gerard Butler,100,9000,10600,3250,12498.5,2,7.2,0
Alone in the Dark,2005,94,R,5132655,20000000,Canada,Uwe Boll,Catherine Lough Haggquist,692,1000,2500,250,18813,0,2.3,0
Bandslam,2009,111,PG,5205343,20000000,USA,Todd Graff,Scott Porter,450,1000,2500,250,5979,3,6.4,0
Birth,2004,100,R,5005883,20000000,USA,Jonathan Glazer,Cameron Bright,100,1000,2500,2500,14824.5,1,6.1,0
A Most Violent Year,2014,125,R,5749134,20000000,USA,J.C. Chandor,David Oyelowo,100,1000,2500,2500,22899.5,0,7,0
Flash of Genius,2008,119,PG-13,4234040,20000000,USA,Marc Abraham,Dylan Authors,100,1000,2500,2500,7150.5,0,7,0
I'm Not There.,2007,135,R,4001121,20000000,USA,Todd Haynes,Christian Bale,100,11500,18199,2500,24173,0,7,0
The Cold Light of Day,2012,93,PG-13,3749061,20000000,USA,Mabrouk El Mechri,Henry Cavill,100,7500,15067,2500,14314.5,3,4.9,0
The Brothers Bloom,2008,114,PG-13,3519627,20000000,USA,Rian Johnson,Zachary Gordon,100,1000,2500,2500,20868.5,4,6.9,0
"Synecdoche, New York",2008,124,R,3081925,21000000,USA,Charlie Kaufman,Philip Seymour Hoffman,100,11000,12366,3250,27921,0,7.5,0
Princess Mononoke,1997,134,PG-13,2298191,2400000000,Japan,Hayao Miyazaki,Minnie Driver,5800,1000,2500,2750,110776,0,8.4,0
Bon voyage,2003,114,PG-13,2353728,20000000,France,Jean-Paul Rappeneau,Isabelle Adjani,100,1000,2500,2500,2146.5,5,6.9,0
Can't Stop the Music,1980,124,PG,2000000,20000000,USA,Nancy Walker,Steve Guttenberg,100,1000,2500,250,1499,0,4.5,0
The Proposition,2005,104,R,1900725,2000000,Australia,John Hillcoat,Ray Winstone,100,1000,2500,2500,21602.5,1,7.4,0
Courage,2015,118,PG,2246000,20000000,USA,Angelo Pizzo,Donny Boaz,100,1000,2500,2500,1151,4,7,0
Marci X,2003,80,R,1646664,20000000,USA,Richard Benjamin,Damon Wayans,100,1000,2500,2500,2259,2,2.8,0
Equilibrium,2002,107,R,1190018,20000000,USA,Kurt Wimmer,Christian Bale,100,11500,12544,5000,130658.5,2,7.5,0
The Children of Huang Shi,2008,125,R,1027749,40000000,Australia,Roger Spottiswoode,Radha Mitchell,100,1000,2500,250,4043.5,4,7.1,0
The Yards,2000,115,R,882710,24000000,USA,James Gray,Charlize Theron,100,4500,5716.5,2500,8107.5,2,6.4,0
By the Sea,2015,122,R,531009,10000000,USA,Angelina Jolie Pitt,Brad Pitt,10800,5500,11159.5,2500,3988,0,5.3,0
Steamboy,2004,103,PG-13,410388,2127519898,Japan,Katsuhiro ╘tomo,William Hootkins,100,1000,2500,243.25,6863.5,1,6.9,0
The Game of Their Lives,2005,101,PG,375474,20000000,USA,David Anspaugh,Gerard Butler,100,9000,10177,2500,1306.5,0,6.2,0
Rapa Nui,1994,107,R,305070,20000000,USA,Kevin Reynolds,Esai Morales,100,1000,2500,2500,1921.5,1,6.4,0
Dylan Dog: Dead of Night,2010,107,PG-13,1183354,20000000,USA,Kevin Munroe,Marco St. John,100,1000,2500,2500,6513,1,5.1,0
People I Know,2002,100,R,121972,22000000,USA,Daniel Algrant,Al Pacino,100,7000,7806,2500,4934,3,5.5,0
The Tempest,2010,110,PG-13,263365,20000000,USA,Julie Taymor,Djimon Hounsou,100,1500,2500,2500,3073.5,2,5.4,0
The Painted Veil,2006,125,PG-13,8047690,19400000,China,John Curran,Toby Jones,100,1000,2500,2500,38828,0,7.5,0
The Baader Meinhof Complex,2008,184,R,476270,20000000,Germany,Uli Edel,Moritz Bleibtreu,100,1000,2500,2500,14801,2,7.4,0
Dances with Wolves,1990,236,PG-13,184208848,22000000,USA,Kevin Costner,Mary McDonnell,300,2000,5000,10000,93242.5,1,8,1
Bad Teacher,2011,97,R,100292856,20000000,USA,Jake Kasdan,Justin Timberlake,300,3000,5547,16000,80209,0,5.7,1
Sea of Love,1989,113,R,58571513,19000000,USA,Harold Becker,Al Pacino,300,14000,15914,10000,15106.5,1,6.8,1
